"UniqueID","UniversalPublicationId","BulkOrigin","BulkUniqueId","DirectoryName","Address1","PostCode","City","Province","Country"
"2027607493","USPA100903149","DBUSA","1114001440311312450031123014","Paczynski, Richard P, MD","1 Longsdorf Way","17015","Carlisle","PA","USA"
"2025951707","USND100067490","DBUSA","1114001335863811140013358638","3-D Trucking","4910 153rd Ave Nw","58801","Williston","ND","USA"
"2010411821","USVA100257849","DBUSA","1113255417337612438246237208","Hair Gallery of Bassett","3795 Fairystone Park Hwy","24055","Bassett","VA","USA"
"2005430950","USID100028984","DBUSA","1113255456348412450014100852","East Canyon Elementary","18408 Northside Blvd","83687","Nampa","ID","USA"
"2032281850","USIN100530314","DBUSA","1114001806834011140018068340","Professional Group","922 E Wayne St","46617","South Bend","IN","USA"
"2029194462","USCA101760310","DBUSA","1113255279787712450021227732","Napa Street Elementary","19010 Napa St","91324","Northridge","CA","USA"
"0959539128","USIL100461049","DnB","848428017","Town & Country Apartments","2270 W State St","61920","Charleston","IL","USA"
"2028260307","USOH100715085","DBUSA","1114001556899312450031527853","Vinson Vig DDS","1000 W Wallings Rd Ste B","44147","Broadview Heights","OH","USA"
"2007677892","USIL100291679","DBUSA","1113254604981011132546049810","Village Concrete & Construction","PO Box 1342","60304","Oak Park","IL","USA"
"2005920893","USCA100666023","DBUSA","1114000034443012450000344430","Latest Medical","","94303","Palo Alto","CA","USA"
"2011809711","USNC100335339","DBUSA","1113255423229612438253123680","1870 Train Deport","44 W Main St","27360","Thomasville","NC","USA"
"2012126511","USUT100092918","DBUSA","1113400480556911134004805569","Affordable Space Storage","1389 S 320 E","84790","Saint George","UT","USA"
"2010833646","USNC100306719","DBUSA","1113255415304012438223408033","Richard H Wall CPA","3000 Highwoods Blvd","27604","Raleigh","NC","USA"
"2002003277","USVA100046239","DBUSA","1113254649633712438210964184","Michael L Jones DDS","129 University Blvd","22801","Harrisonburg","VA","USA"
"2022406391","USNJ100608019","DBUSA","1114001258418811140012584188","Whippany Lodging","1255 State Hwy 10","07927","Cedar Knolls","NJ","USA"
"2035790863","USCA103756891","DBUSA","1114002210955911140022109559","Anvaiis Boutique","900 Eye St Apt A","93304","Bakersfield","CA","USA"
"0251493887","USVA100711801","DnB","140382776","Tuesday Morning","7550 W Broad St","23294","Richmond","VA","USA"
"0197507296","USMO100516310","DnB","086396185","Tom Daily Contracting","3461 Park Ave","63104","Saint Louis","MO","USA"
"2033518267","USCA102490975","DBUSA","1114001468360912450033991445","West Coast Thunder","7688 Indiana Ave","92504","Riverside","CA","USA"
"0161921074","USPA101104714","DnB","050809963","Lynn's Souvenirs","470 Millcreek Mall","16565","Erie","PA","USA"
"2012481273","USLA100298956","DBUSA","1114000421998811140004219988","Beth Calbourn Interiors","401 Tchoupitoulas St","70130","New Orleans","LA","USA"
"2007862684","USIL100297424","DBUSA","1113254736245811132547362458","Lifesource","11120 W 179th St","60467","Orland Park","IL","USA"
"0251816057","USGA100881793","DnB","140704946","Hq. Consulting","4030 Sweetwater Pkwy","30294","Ellenwood","GA","USA"
"2000422928","USOK100004888","DBUSA","1113254240586012438203486128","Makipour Jahanyar J MD","700 Ne 13th St","73104","Oklahoma City","OK","USA"
"0214915753","USCA103483226","DnB","103804642","Topia","1100 S San Pedro St E06","90015","Los Angeles","CA","USA"
"0158160013","USIA100251278","DnB","047048902","Hillbilly Jack's BBQ","2497 340th Ave","52742","De Witt","IA","USA"
"2029649994","USTX100546062","DBUSA","1113254546379611132545463796","Morris County Juvenile","500 Broadnax St Ste 2","75638","Daingerfield","TX","USA"
"2015612725","USWY100072682","DBUSA","1114000836820511140008368205","Mangine's Cafe","229 Colorado Ave","82609","Casper","WY","USA"
"0185920406","USVA100178381","DnB","074809295","Word of Life","4610 Westgrove CT","23455","Virginia Beach","VA","USA"
"2032739599","USKY100404892","DBUSA","1114001843069811140018430698","Farmboy Maintenance Services","1963 Dimple Rd","42261","Morgantown","KY","USA"
"2017027464","USNC100496506","DBUSA","1114000880944012450021767557","Haines Joe MD","1040 Medical Park Ave","28562","New Bern","NC","USA"
"0196007419","USCO100341948","DnB","084896308","Rose Spa","1511 W Alameda Ave","80223","Denver","CO","USA"
"0193497915","USWA100572631","DnB","082386804","NW Hitch Products","10801 108th Ave SW","98498","Tacoma","WA","USA"
"2008495742","USFL100545282","DBUSA","1113254656371712438211047406","Jacob Seligsohn","4500 Sheridan St","33021","Hollywood","FL","USA"
"2006877234","USFL100435407","DBUSA","1113254451516312438244891840","Employee Leasing Solutions","2101 Vista Pkwy","33411","West Palm Beach","FL","USA"
"2008969080","USCA101000876","DBUSA","1113254980707311132549807073","Pro-A-Line & Brakes","2946 Jamacha Rd Ste C","92019","El Cajon","CA","USA"
"0207759259","USNC100852839","DnB","096648148","Sonny's Bar-B-Q","4301 Monroe Rd","28205","Charlotte","NC","USA"
"2028795973","USVA100570395","DBUSA","1114001609851511140016098515","Central Virginia Electric Cooperative","281 Co Op Ln","24522","Appomattox","VA","USA"
"01059635263","USIL100935480","DnB","948524152","Pegs On Main","49w985 Winters Rd","60151","Maple Park","IL","USA"
"0174487577","USTN100504955","DnB","063376466","Duck Pond Properties","1289 Bunker Hill Rd","38501","Cookeville","TN","USA"
"0283366113","USNM100171072","DnB","172255002","Gold's Gym","4700 San Mateo Blvd Ne","87109","Albuquerque","NM","USA"
"0177805498","USLA100406330","DnB","066694387","Smoothie Rox","1060 Grand Caillou Rd","70363","Houma","LA","USA"
"2032559218","USCA103444218","DBUSA","1114001840043311140018400433","Gabriel Ortega","17925 Texas Ln","93060","Santa Paula","CA","USA"
"0150394223","USNY101695572","DnB","039283112","Nightlife Recording Studio","837 Willis Ave","11507","Albertson","NY","USA"
"2031583910","USTX102320510","DBUSA","1114001770876911140017708769","Pridal","1517 W Carrier Pkwy Ste 138","75050","Grand Prairie","TX","USA"
"0143849039","USFL102282136","DnB","032737928","Vp Elite Autoglass","3811 Highgate Dr","33594","Valrico","FL","USA"
"2029834013","USFL101612113","DBUSA","1114001651004111140016510041","U-Haul","1601 34th St S","33711","Saint Petersburg","FL","USA"
"0262827330","USID100141766","DnB","151716219","Io Dupont","1401 W Idaho St","83702","Boise","ID","USA"
"2033565676","USPA101250883","DBUSA","1114001984494511140019844945","Robbs Home Improvements","145 W Frederick St","17551","Millersville","PA","USA"
"2034757533","USND100044161","DBUSA","1113257854441712450037826920","US Post Office","259 Main St","58384","Willow City","ND","USA"
"0254251688","USMI100699047","DnB","143140577","Ostlund Pest Controlling","7104 Tuscarora Cir","49749","Indian River","MI","USA"
"0176269824","USKY100401800","DnB","065158713","Hagan Construction","1843 Willis Ave","42301","Owensboro","KY","USA"
"0190952808","USFL101767164","DnB","079841697","American Liquor Store","71 Andress St","32208","Jacksonville","FL","USA"
"2012673421","USMI100356569","DBUSA","1113257162346912450014057520","Fastener Coatings","1111 River St","49093","Three Rivers","MI","USA"
"0200644957","USCO101489345","DnB","089533846","Denver Gateway Meridian Equities","9800 S Meridian Blvd","80112","Englewood","CO","USA"
"2003303295","USNY100208061","DBUSA","1113255095614912438247228766","J Doyle Design","36 E 20th St Fl 8","10003","New York","NY","USA"
"2035158804","USMD101379223","DBUSA","1114002090239011140020902390","Woman's Care Center Bldg 2","7621 Belair Rd","21236","Nottingham","MD","USA"
"2012556409","USCT100161459","DBUSA","1114000050781512450000507815","Safety Saves","64 Hampton Rd","06259","Pomfret Center","CT","USA"
"2035810078","USIL101210225","DBUSA","1114000025646612450040814782","Harbison Walker","1400 Huntington Dr","61101","Rockford","IL","USA"
"2008244786","USWI100149640","DBUSA","1113254697646212450019830919","Gill W G","1503 N Summit Ave","53066","Oconomowoc","WI","USA"
"2030030340","USCO100270439","DBUSA","1113255457159412450031988150","Association Of Graduates","3116 Academy Dr","80840","Usaf Academy","CO","USA"
"2000405693","USAR100003406","DBUSA","1113254223082212450020013354","Sanders John","1004 S Boston Ave","72801","Russellville","AR","USA"
"2025334379","USCA102384450","DBUSA","1114001346833211140013468332","True","644 Pollasky Ave","93612","Clovis","CA","USA"
"2006753881","USFL100426196","DBUSA","1114000039436312450016383195","Mnm Construction","705 Jerry Smith Rd","33527","Dover","FL","USA"
"2014997997","USMA100362415","DBUSA","1114000086974711140000869747","Rapid Realty","25 River St","02139","Cambridge","MA","USA"
"2010957090","USCA101223961","DBUSA","1113255451683612438252351220","Speedway Engineering","13040 Bradley Ave","91342","Sylmar","CA","USA"
"2031945267","USAZ100544221","DBUSA","1114001776713212450032562214","Burnett Family Farm","4422 N Palisade Dr","85749","Tucson","AZ","USA"
"0160320473","USVA100535221","DnB","049209362","Dominion Rehab Equipment","6820 Atmore Dr","23225","Richmond","VA","USA"
"2013211083","USPA100543347","DBUSA","1114000366306711140003663067","Dar's Convenience Store","709 Chartiers Ave","15136","Mc Kees Rocks","PA","USA"
"2027437038","USNY101330747","DBUSA","1114001445800512450031140306","Aurora Lao Carino MD","131 County House Rd Ste 107","12545","Millbrook","NY","USA"
"2011963991","USPA100496455","DBUSA","1114000052506312450000525063","Shippensburg Church of the Nazarene","415 E Orange St","17257","Shippensburg","PA","USA"
"2027422563","USOR101514036","DBUSA","1114001422049511140014220495","Cascadia Behavioral Healthcare","4212 Se Division St","97206","Portland","OR","USA"
"2013044448","USMS100108117","DBUSA","1114000193134912450013140591","Fascinations","214 Main St N","38821","Amory","MS","USA"
"2009091328","USFL100579586","DBUSA","1113254907579312438247950502","La Petite Academy","7511 Paula Dr","33615","Tampa","FL","USA"
"2008041273","USNC100227360","DBUSA","1113254658603012438211078819","Jamie Forbes Lisa","301 S Greene St","27401","Greensboro","NC","USA"
"0213463639","USTX100265063","DnB","102352528","Mary Kay Cosmetics","7601 Trenton Ave","79424","Lubbock","TX","USA"
"2032318100","USLA100316559","DBUSA","1114001801480112450032508482","Michele A Leech LMT","","70113","New Orleans","LA","USA"
"2035369222","USWA100736417","DBUSA","1114002105768512450042722768","Maria Martinez, DO","202 N Division St Ste 300","98001","Auburn","WA","USA"
"2024893605","USKY100266688","DBUSA","1114001311864411140013118644","Envision Dance Company","5704 Outer Loop","40219","Louisville","KY","USA"
"2003797329","USVA100092316","DBUSA","1113255118779212438245395261","Fisher Packng","31 Towana Rd","23226","Richmond","VA","USA"
"2014280242","USVA100348708","DBUSA","1113255160085412438241973573","Beach House","4040 Cox Rd Ste D","23060","Glen Allen","VA","USA"
"0175690279","USAZ100597776","DnB","064579168","NCI Info Systems","655 N Garden Ave C","85635","Sierra Vista","AZ","USA"
"2002495209","USNY100156004","DBUSA","1113254767073112438248383862","Luren Medical Dental & Foot","57 E Mount Eden Ave","10452","Bronx","NY","USA"
"2003559316","USNC100097977","DBUSA","1113254974746812450016728856","Cascade Refining","4436 Park Rd","28209","Charlotte","NC","USA"
"2004787899","USCA100531191","DBUSA","1114000091811411140000918114","Cove West","335 S Hale Ave","92831","Fullerton","CA","USA"
"0187950953","USVA100156094","DnB","076839842","Race Supply Warehouse","600 Copeland Dr","23661","Hampton","VA","USA"
"0117051849","USFL101940475","DnB","005940738","Behavioral Health of the Palm Beaches","509 US Highway 1","33403","Lake Park","FL","USA"
"2032555855","USCA103473047","DBUSA","1114001834676411140018346764","Pacific Electroysis","1510 Front St","92101","San Diego","CA","USA"
"2028002927","USNC100661894","DBUSA","1114001532362911140015323629","Utility Solutions","2030 Main Ave Nw","28601","Hickory","NC","USA"
"2004146853","USDE100013879","DBUSA","1113255130083511132551300835","Hallmark","3236 Kirkwood Hwy","19808","Wilmington","DE","USA"
"2029214260","USTX101185535","DBUSA","11132549301753186478129","Martin Marietta Materials Southwest Division","5710 W Hausman Rd Ste 121","78249","San Antonio","TX","USA"
"2000551278","USVA100012602","DBUSA","1113254176111612438202507752","Moran Barbara A","8501 Arlington Blvd Ste 300","22031","Fairfax","VA","USA"
"0149072284","USOH100815153","DnB","037961173","Aka Construction","1694 Pawnee Dr","45385","Xenia","OH","USA"
"0145904160","USTX101904930","DnB","034793049","Dr Bluhm Enterprises","5389 Freeman Rd","76249","Krum","TX","USA"
"2034381604","USPA100358697","DBUSA","1113254765926412450042079144","Kraft & Ferencz Dental Associates","1112 Pennsylvania Ave","17404","York","PA","USA"
"0161778077","USSC100360624","DnB","050666966","Middle Child Photography","997 Dunrobin Ln","29588","Myrtle Beach","SC","USA"
"0177711849","USAK100117615","DnB","066600738","Haugh Patrick","2550 Denali St","99503","Anchorage","AK","USA"
"01052054062","USAZ100410134","DnB","940942951","Aldridge Insurance Services","349 Lake Havasu Ave S","86403","Lake Havasu City","AZ","USA"
"2017844550","USOH100547678","DBUSA","1114000849473812450021914114","David W Hauswirth MD","6760 Avery Rd","43017","Dublin","OH","USA"
"0149699160","USOH100986266","DnB","038588049","Serenity Garden","2411 Trailard Dr","44094","Willoughby Hills","OH","USA"
"2008642792","USOH100269213","DBUSA","1113254831371812438245477331","Sheryl's Beauty Shop","116 E Baird St","43357","West Liberty","OH","USA"
"2028042250","USMA100540731","DBUSA","1114001546599212450031267576","Alfred W Heinser MD","100 Boston Rd Ste 4","01450","Groton","MA","USA"
"0173585612","USWA100621574","DnB","062474501","Appliance Refinishing & Repair","9550 Silverdale Way NW","98383","Silverdale","WA","USA"
"0181134170","USAZ100449736","DnB","070023059","Drink Deal Daily","4927 E Coronado Rd","85008","Phoenix","AZ","USA"
"2028158877","USPA100955710","DBUSA","1114001543025312450031252609","Dudnick, Robert S, MD","5401 Old York Rd Ste 202","19141","Philadelphia","PA","USA"
"2002588953","USNV100020941","DBUSA","1113254979350912438250614582","Postal Express","774 Mays Blvd Ste 10","89451","Incline Village","NV","USA"
"2026934864","USIL100183480","DBUSA","1113257263175312450031011504","Hello Chinese","1025 Canyon Run Rd","60565","Naperville","IL","USA"
"2004433341","USCA100491284","DBUSA","1113257637781911132576377819","Re-Elect Brian Bilbray-Congress","970 Seacoast Dr","91932","Imperial Beach","CA","USA"
"0112922438","USWI100511406","DnB","001811327","Valentin Clinic SC","1220 Dewey Ave","53213","Milwaukee","WI","USA"
"2027421020","USNY101369428","DBUSA","1114001494050511140014940505","Z 2000 Beauty Spa","17325 Jamaica Ave","11432","Jamaica","NY","USA"
"2028659004","USIL100921838","DBUSA","1114001485823111140014858231","Alex's Auto","5209 W Lake St Ste 1","60160","Melrose Park","IL","USA"
"2032616556","USIL101164669","DBUSA","1114001891160411140018911604","Kougbani Sebou Marceline","801 Illini Dr","61282","Silvis","IL","USA"
"2002725071","USWI100051383","DBUSA","1113254756075012438248668356","Linn Matthew J Attorney At Law","2327 N Murray Ave","53211","Milwaukee","WI","USA"
"","USCA102642467","DAT_synup","","","1030 La Bonita Dr #316","92078","San Marcos","California","USA"
"2009535767","USAR100088681","DBUSA","1113254982235211132549822352","Studio Salon & Day Spa","710 Tiger Blvd","72712","Bentonville","AR","USA"
"2035260625","USTX102540889","DBUSA","1114002132091611140021320916","Timothy Kahle Solorio","459 Private Road 2625","76234","Decatur","TX","USA"
"2006665176","USTX100468142","DBUSA","1114000532154812450019618206","Underwood Development Company","109 Spanish Vlg","75248","Dallas","TX","USA"
"2030407709","USMN100493544","DBUSA","1114001672473511140016724735","Plm","302 Hardman Ave N","55075","South Saint Paul","MN","USA"
"2034328833","USCA101088981","DBUSA","1113255176270012450039348194","Satellite Av Services","4021 Alvis Ct Ste 5","95677","Rocklin","CA","USA"
"01056167822","USIL100934165","DnB","945056711","Fifield Companies","222 S Riverside Plz","60606","Chicago","IL","USA"
"2033718481","USMS100092132","DBUSA","1113255247937212450033837864","NY Beauty","3039 Goodman Rd W","38637","Horn Lake","MS","USA"
"2007861540","USMA100186601","DBUSA","1113254561045612438246825003","Hurst Auto","225 Ward Hill Rd","01331","Athol","MA","USA"
"2024149087","USMT100069661","DBUSA","1114000778280212450030012603","JT Trucking","34706 County Road 118","59270","Sidney","MT","USA"
"2004287007","USTX100296817","DBUSA","1113255379920112438253180704","Tim's Concrete Products","717 E Blackjack St","76446","Dublin","TX","USA"
"2000711784","USMO100013359","DBUSA","1113254213397512438203048802","George B Restovich","168 N Meramec Ave Ste 400","63105","Saint Louis","MO","USA"
"2022908466","USMN100254201","DBUSA","1113254356535812438244744074","Educational Service Center","11200 93rd Ave N","55369","Osseo","MN","USA"
"2021890786","USTX101459455","DBUSA","1114001212596011140012125960","Lucio Eddie State Rep","","78520","Brownsville","TX","USA"
"2032513586","USTX102372624","DBUSA","1114001813753211140018137532","140 Burger Boyz","","78011","Charlotte","TX","USA"
"2035442177","USTX102553708","DBUSA","1114002157384311140021573843","3c Industrial","12113 W Interstate 10","78124","Marion","TX","USA"
"0133389730","USTX101784817","DnB","022278619","Westheimer Crossing","3939 Hartsdale Dr","77063","Houston","TX","USA"
"0121127562","USCA102978504","DnB","010016451","Health Analysis","2280 Diamond Blvd","94520","Concord","CA","USA"
"2034704481","USNJ100866690","DBUSA","1113257045878712450034983643","County Line Pharmacy","10 Bloomfield Ave Ste 3","07058","Pine Brook","NJ","USA"
"2019700766","USCO100283491","DBUSA","1114001010414211140010104142","Village Townhomes Building A","597 Sawatch Dr","81632","Edwards","CO","USA"
"2011308886","USFL100709031","DBUSA","1113257762234112450014209122","Stone Age Designs","444 W New England Ave Ste 117","32789","Winter Park","FL","USA"
"0133710043","USMD101314563","DnB","022598932","Tate Dodge Chrysler Jeep","7401 Ritchie Hwy","21061","Glen Burnie","MD","USA"
"2000006836","USNM100000107","DBUSA","1113254214089612438203058712","Keri Black","2121 Juan Tabo Blvd Ne","87112","Albuquerque","NM","USA"
"0140218594","USCA102958819","DnB","029107483","Aggressive Labs","1533 7th St","93657","Sanger","CA","USA"
"2023939576","USIL100505552","DBUSA","1113257479051612450030031684","ML Design Studio","333 N Oakley Blvd Ste 203","60612","Chicago","IL","USA"
"2012559508","USCO100228539","DBUSA","1114000051672111140000516721","Screenmobile","35 Sylvestor St","80129","Littleton","CO","USA"
"2029459837","USCA100025012","DBUSA","1113254167585912450026855314","UC San Diego","9350 Campus Point Dr","92037","La Jolla","CA","USA"
"0227664961","USFL102044929","DnB","116553850","William C Nielson DDS","1060 W State Rd","32750","Longwood","FL","USA"
"0233814416","USWA100655211","DnB","122703305","Global Asbestos Abatement Services","23321 57th Ave SE","98072","Woodinville","WA","USA"
"2026450636","USOR100151819","DBUSA","1113255442075611132554420756","Assembly of God Church","1014 Center St","97630","Lakeview","OR","USA"
"0147510302","USNY101635202","DnB","036399191","Law Office Of Jennifer L","450 E Park Ave","11561","Long Beach","NY","USA"
"2028337761","USMN100393890","DBUSA","1114001561387112450031325853","Nathan T Beerling MD","14700 28th Ave N Ste 20","55447","Minneapolis","MN","USA"
"2024023288","USGA100478139","DBUSA","1114000819255712450029846775","Arrwood Construction","Rr 2 Box 2351t","30538","Eastanollee","GA","USA"
"0732677487","USIL101069607","DnB","621566376","Accounting & Tax Service","111 E Irving Park Rd","60172","Roselle","IL","USA"
"0129895388","USCA102694661","DnB","018784277","Wash Master","1651 Palm CT","92223","Beaumont","CA","USA"
"2012550323","USMA100300549","DBUSA","1114000142098612450012550894","Match Computer","","02360","Plymouth","MA","USA"
"01073382796","USTX101920914","DnB","962271685","American Optometric Student","4901 Calhoun Rd","77204","Houston","TX","USA"
"2034394338","USTN100304409","DBUSA","1113255295609212450039867987","Long Hollow Baptist Church","1200 Hartsville Pike","37066","Gallatin","TN","USA"
"2004806089","USAZ100081692","DBUSA","1113255419549912438248071621","Leisure Laundry","2221 N Park Dr","86047","Winslow","AZ","USA"
"2010439648","USCO100192600","DBUSA","1113255426137212438241328712","Amway-Affiliated Ibo Wegeman Associates","1978 Brookdale Dr","80918","Colorado Springs","CO","USA"
"2000804531","USKY100010023","DBUSA","1113254344039212438253407992","Triple K Mulch","229 Highway 976","41472","West Liberty","KY","USA"
"2008273752","USIL100313692","DBUSA","1113254734972611132547349726","Konishi Orthodontics","2223 W Schaumburg Rd","60194","Schaumburg","IL","USA"
"2013580659","USCA101527958","DBUSA","1114000667725412450020692451","Sabena Sarma","","92780","Tustin","CA","USA"
"2016663050","USNH100084042","DBUSA","1114000832672811140008326728","Minnewawa Mini Storage","14 Terrace St","03455","Marlborough","NH","USA"
"2028141060","USNY101380746","DBUSA","1114001535933112450031714966","Nancy Freeborough DVM","120 Julian Pl Ste F","13210","Syracuse","NY","USA"
"0234911809","USAL100429012","DnB","123800698","Bethlehem Baptist Church","1299 County Road 25","36310","Abbeville","AL","USA"
"2007984156","USOR100113096","DBUSA","1113254622320112438241023349","Albert Wedam","2504 Shasta Way","97601","Klamath Falls","OR","USA"
"2035146515","USMD101375894","DBUSA","1114002040319811140020403198","Serena & Lily Design Shop","7121 Bethesda Ln","20814","Bethesda","MD","USA"
"2033764578","USMA100519438","DBUSA","1114001361299712450034016528","Law Office Of William Asci","7 Main St","02571","Wareham","MA","USA"
"2021591823","USCT100107008","DBUSA","1113254602842112450029286727","Community Residences","75 N Acre Pl","06614","Stratford","CT","USA"
"0185717004","USGA100561119","DnB","074605893","Reed Logistics","15 Jonesboro St","30253","McDonough","GA","USA"
"0125220505","USNJ100794459","DnB","014109394","Chasar Kathleen Scott","903 Parkway Ave","08618","Ewing","NJ","USA"
"2016715665","USPA100689653","DBUSA","1114000850854112450021480141","Dillingham Timothy R MD","3400 Spruce St Fl 3","19104","Philadelphia","PA","USA"
"0164140109","USTN100637506","DnB","053028998","Nhc Eastern Region","1011 W Madison Ave","37303","Athens","TN","USA"
"2035837630","USOH100337826","DBUSA","11132553515739211419112","Thrivent Financial","337 E Washington St Ste C","44256","Medina","OH","USA"
"2024651748","USCA102333669","DBUSA","1114001234255512450030362128","Cubbies Chicago Style Pizza","5701 Young St Ste 401","93311","Bakersfield","CA","USA"
"2032210993","USPA101185515","DBUSA","1114001692662412450032933329","Gordon Shaw MD","700 High St","17701","Williamsport","PA","USA"
"2035707261","USMA100594420","DBUSA","1114002193327011140021933270","VDL Dental Prosthetics","65 Plain St","01510","Clinton","MA","USA"
"2004966110","USNH100025594","DBUSA","1113254339426411132543394264","All Hours Mobile Notary","40 Pine St","03867","Rochester","NH","USA"
"2016492453","USPA100485175","DBUSA","1113257191373412450021441568","Fran's Drive In Dairy Bar","698 N State St","17846","Millville","PA","USA"
"2007200211","USVA100174573","DBUSA","1114000150281111140001502811","J E S Towing and Recovery","1125 W Main St","24141","Radford","VA","USA"
"2011472574","USFL100718863","DBUSA","1113257702195411132577021954","Servicoregs","7510 Nw 72nd Ave","33166","Miami","FL","USA"
"2013881711","USCA101562497","DBUSA","1114000598786511140005987865","Step One Shoes","1440 S Anaheim Blvd","92805","Anaheim","CA","USA"
"0198666202","USCA103063840","DnB","087555091","Khoe Dep USA","621 Tully Rd","95111","San Jose","CA","USA"
"2030647402","USCA102960855","DBUSA","1114001660313211140016603132","United Methodist Center","110 S Euclid Ave","91101","Pasadena","CA","USA"
"0952138286","USOR101591406","DnB","841027175","Portland Document Scanning","25 NW 23rd Pl","97210","Portland","OR","USA"
"2001370344","USKY100017086","DBUSA","1113254494946511132544949465","Child Support Enforcement","59 E Main St","41311","Beattyville","KY","USA"
"0906776821","USIA100271828","DnB","795665710","Hair Benders","222 S 15th St","51632","Clarinda","IA","USA"
"2026344568","USTX101594163","DBUSA","1114001407764712450030851569","Khan, Humair, MD","700 University Blvd","77550","Galveston","TX","USA"
"2001103160","USMI100031282","DBUSA","1113254438230512438244988075","Esp Resources","1263 Arbor Ave","48162","Monroe","MI","USA"
"2033771311","USUT100250849","DBUSA","1114001996605511140019966055","Life Cycle Gardens","296 E 400 S","84720","Cedar City","UT","USA"
"2008437558","USFL100542390","DBUSA","1113254798614612438248134402","Liberty Tax Service","4600 Mobile Hwy Ste 107","32506","Pensacola","FL","USA"
"0113790394","USNY101564030","DnB","002679283","Piedmont Law Firm","376 Broadway","12866","Saratoga Springs","NY","USA"
"2004378091","USNM100123486","DBUSA","1113255405667712438240926977","Apulln Savy","151 Woodward Ave Sw","87102","Albuquerque","NM","USA"
"0188403592","USGA100521235","DnB","077292481","Two Sunshine Fitness Columbus","5596 Milgen Rd","31907","Columbus","GA","USA"
"0191607214","USMA100618531","DnB","080496103","Holiday Farm","100 Central St","01503","Berlin","MA","USA"
"2003110113","USAK100011760","DBUSA","1113254818038812438241500349","Arctic Paws","1210 E 70th Ave","99518","Anchorage","AK","USA"
"2034732319","USMA100178714","DBUSA","1113254419473112450039959960","Savers","135 Memorial Ave","01089","West Springfield","MA","USA"
"2035416352","USME100150023","DBUSA","1114002114242611140021142426","Meredith Howe Lmft","125 Presumpscot St Unit 9","04103","Portland","ME","USA"
"2013272823","USNJ100403824","DBUSA","1114000560930412450019671433","Diamond Elite Softball Training","1658 Route 9","08755","Toms River","NJ","USA"
"2030856323","USMO100563210","DBUSA","1114001704366612450032226499","Dill Family Farm","57 Chicago Rd","65644","Elkland","MO","USA"
"2026970463","USAZ100379960","DBUSA","1114001461938911140014619389","Foothills Apartments","5441 N Swan Rd","85718","Tucson","AZ","USA"
"0133648085","USCA100424083","DnB","022536974","Legacy Homes-Horizon","10610 Stone Haven Dr","93306","Bakersfield","CA","USA"
"2012753065","USFL100815029","DBUSA","1114000470098511140004700985","Power Source Electric Unlimited","1607 Lakelet Loop","32765","Oviedo","FL","USA"
"0180041945","USMA100646918","DnB","068930834","Kali B's Wings and Things","166 Avenue A","01376","Turners Falls","MA","USA"
"0171592836","USTN100479675","DnB","060481725","Physicians Financial Partners","312 Allen Pl","37205","Nashville","TN","USA"
"2010856167","USMO100202706","DBUSA","1113255468086112438250562101","Pocock Heating & Cooling","10316 E Kentucky Rd","64053","Independence","MO","USA"
"2034706637","USAR100113492","DBUSA","1113257617170912450038914462","Pulaski County Farm Bureau","110 Smarthouse Way","72114","North Little Rock","AR","USA"
"2007620490","USGA100232513","DBUSA","1113254490424312438247139476","Jackson Paving","13161 Veterans Memorial Hwy","30134","Douglasville","GA","USA"
"2030817177","USNC100702816","DBUSA","1114001643850212450032167488","Downtown Jr's 23 Sports Grill","105 E Main St","27027","Mayodan","NC","USA"
"2011630069","USNY100715902","DBUSA","1113400249619111134002496191","Subway","294 Main St","12508","Beacon","NY","USA"
"0156297249","USMA100650528","DnB","045186138","Paulos Salon","309 Front St","01013","Chicopee","MA","USA"
"2011409455","USPA100475291","DBUSA","1113256944400812438242552137","B Spa Skin Care Center & Day Spa","76 Mary St","18901","Doylestown","PA","USA"
"2021258419","USNC100488662","DBUSA","1114000844846612450029194248","Langtree Upper School","185 W Waterlynn Rd","28117","Mooresville","NC","USA"
"2035216583","USFL100922840","DBUSA","1114000663294512450044797534","Newtech Wholesalers","13980 Nw 20th Ct","33054","Opa Locka","FL","USA"
"0473525793","USIA100272037","DnB","362414682","Loafer's Corner Larow's Cafe","401 3rd St N","50590","Swea City","IA","USA"
"2021321649","USNC100570538","DBUSA","1114001184671211140011846712","Credit Counseling Centers of America","","27101","Winston Salem","NC","USA"
"0213541092","USWI100481348","DnB","102429981","Tiny Scholars Preschool Academy","1912 E Rawson Ave","53154","Oak Creek","WI","USA"
"2023199104","USTX101013564","DBUSA","1114000670314312450029611333","Room For More","2107 Shiloh Dr","78045","Laredo","TX","USA"
"2027270777","USCA102526940","DBUSA","1114001462045311140014620453","Fine Art Bronze","5514 Alhambra Ave","90032","Los Angeles","CA","USA"
"0145528782","USLA100355158","DnB","034417671","Kevin W McGee","1459 Ward Rd","71463","Oakdale","LA","USA"
"2008694179","USCA100969769","DBUSA","1113254803147312438243930939","Crummitt & Associates","525 E Seaside Way Ste 101c","90802","Long Beach","CA","USA"
"0195165901","USTN100635890","DnB","084054790","Christus Gardens","510 River Rd","37738","Gatlinburg","TN","USA"
"2005477734","USPA100680247","DBUSA","1114000022597611140000225976","Flat Iron Ventures","318 E North St","18018","Bethlehem","PA","USA"
